Total Population,Male,Female,Total HH,HH Farm,HH Non-Farm,Cultivable Area,Drip/Sprinkler Farmers,Irrigated Area,Unirrigated Area,Kuccha HH,PMAY HH,Waitlisted HH,Benefitted HH,Waitlisted Specific HH,Saubhagya HH,Vocational Training,Total Farmers,Soil Testing Farmers,Labour Budget,Piped Water HH,Color
-0.336943066,-0.311841784,-0.359071419,-0.556519409,0.35154763,-0.424057583,0.069904945,-0.204356878,-0.448530754,-0.834519681,-0.170155276,-0.077954454,-0.372387289,0.371024834,0.299458582,0.063605868,-0.174971385,-0.457967556,0.519159638,-0.526899051,-0.953680728,red
0.500350652,0.501168887,0.498303003,0.167470206,1.740241887,-0.236876778,0.069904945,-0.156224356,-0.47730576,-0.416973638,-0.145467369,-0.23581576,-0.459518169,0.833437464,0.170315954,0.063605868,-0.217975684,-0.457967556,0.519159638,-0.526899051,-0.913336304,green
-0.918424718,-0.939294237,-0.896627021,-0.873264865,-0.94834046,-0.758767183,-0.765525068,-0.076003487,-0.443754103,-0.720563137,-0.238047018,-0.168160915,-0.4470709,-0.651150454,-0.277378487,-0.14872993,-0.325486434,-0.788858331,0.969509541,-0.470134853,-0.007694294,red
-0.918922989,-0.91148126,-0.923198938,-0.875340523,-0.930774404,-0.738941178,-0.789955461,-0.132158096,-0.463090907,-0.735040098,-0.250390971,-0.1456093,-0.397281826,-0.651150454,-0.285987995,-0.14872993,-0.330861972,-0.718511474,0.969509541,-0.470134853,-0.072727098,red
-0.761170554,-0.780096079,-0.741592315,-0.700570095,-0.871244995,-0.624650095,-0.758378345,-0.164246443,-0.438085427,-0.716326721,-0.238047018,-0.168160915,-0.409729095,-0.614644193,-0.285987995,-0.153908852,-0.320110897,-0.667965954,0.476939335,-0.470134853,-0.138964213,red
-0.470180593,-0.494701728,-0.446242598,-0.423262146,-0.944436892,-0.578000674,-0.471123919,-0.132158096,-0.210475127,-0.54615893,-0.250390971,-0.168160915,-0.409729095,-0.663319207,-0.277378487,-0.153908852,-0.330861972,-0.507470901,0.969509541,-0.470134853,0.090457067,red
-1.504291151,-1.506969546,-1.497649359,-1.505095251,-0.942485108,-1.054407892,-0.917658196,-0.276555661,-0.583773283,-0.725002738,-0.231875041,-0.213264145,-0.322598215,-0.699825467,-0.440959148,-0.143551008,-0.320110897,-0.912877236,-0.499757016,-0.553928909,-0.845292722,red
-1.180216029,-1.199781445,-1.158905217,-1.16468729,-0.835136992,-0.926121983,-0.789280249,-0.276555661,-0.491319188,-0.608912747,-0.151639346,-0.1456093,0.063267107,-0.6389817,-0.354864063,-0.153908852,-0.298608747,-0.725285616,-0.480054208,-0.519578322,-0.765808184,red
-1.04279303,-1.07420793,-1.010943611,-1.014824761,-0.786342394,-0.844485495,-0.862676657,-0.268533574,-0.544236425,-0.675262947,-0.12695144,-0.123057684,0.237528866,-0.614644193,-0.311816521,-0.153908852,-0.287857672,-0.842530378,-0.491312956,-0.503969445,-0.813378476,red
-1.290533114,-1.310203113,-1.268825015,-1.28964192,-0.844895912,-0.972771404,-0.936029221,-0.276555661,-0.597009786,-0.741613146,-0.231875041,-0.168160915,-0.023863772,-0.687656714,-0.37208308,-0.153908852,-0.303984284,-0.936326189,-0.477239521,-0.528958391,-0.847701344,red
-0.195533903,-0.233384282,-0.160068794,-0.167125912,-0.317914254,-0.482952477,-0.624160253,-0.276555661,-0.372276987,-0.459642577,0.064379833,0.057355237,1.270652149,-0.529462919,-0.070750283,-0.153908852,-0.223351222,0.376815155,-0.451907339,-0.413412156,-0.698968913,red
0.232779403,0.205189,0.257626437,0.104370193,-0.513092646,0.996417305,0.215470103,-0.116113922,-0.480183261,0.529870429,-0.256562947,0.237768159,-0.4470709,-0.687656714,-0.466787674,-0.102119633,-0.320110897,0.996909678,-0.367466732,1.290333041,-0.347310048,green
-0.026520556,-0.054883088,-0.000254966,-0.241019347,-0.571646163,0.534588031,-0.132658619,-0.156224356,-0.626935793,0.185471138,-0.256562947,-0.055402839,-0.4470709,-0.699825467,-0.466787674,-0.117656398,-0.303984284,0.841625503,-0.389984228,1.241971026,-0.448472187,red
-0.221443968,-0.240026187,-0.203654383,0.150449808,0.352523522,0.366066996,-0.19652314,-0.244467313,-0.425827274,0.054701001,-0.244218994,-0.168160915,-0.409729095,-0.56596918,-0.389302097,0.06878479,1.921488235,0.113665798,-0.418131096,-0.283215322,0.42886851,red
0.915808579,0.910891395,0.917909883,0.552712386,2.609761623,-0.408313403,0.958045329,0.084438253,0.584664621,1.035558307,-0.244218994,0.530939156,-0.459518169,1.186331313,-0.475397182,-0.008899038,-0.153469235,0.663413464,-0.176068024,-0.13095966,0.598676386,green
0.975800345,1.091883304,0.866295369,1.068721039,3.768145378,-0.407730285,2.574327189,0.317078776,1.784409732,2.484514189,-0.10843551,-0.213264145,-0.459518169,0.638737409,1.367037634,-0.159087774,-0.191097997,1.373656182,-0.508201077,6.05302207,0.463793534,green
-1.465326399,-1.461514009,-1.464769002,-1.457770242,-0.738523688,-1.060822187,1.565893862,-0.108091835,-0.186678197,2.009060301,-0.238047018,-0.213264145,-0.459518169,-0.492956659,-0.225721436,-0.159087774,-0.330861972,-0.965507107,-0.508201077,-0.437170157,-0.830840988,red
-1.379324914,-1.37786752,-1.376833164,-1.142685312,-0.390130259,-0.804250369,-0.894323926,-0.260511487,-0.18003117,-0.840513651,-0.207187135,-0.213264145,-0.434623632,-0.651150454,-0.320426029,-0.159087774,-0.303984284,-0.93841054,-0.432204531,-0.527594466,-0.724861604,red
-1.072091335,-1.071094537,-1.070013554,-0.817222091,-0.019291315,-0.56867079,-0.923647413,-0.2524894,-0.335099679,-0.876924478,-0.256562947,-0.168160915,-0.384834558,-0.626812947,-0.346254555,-0.159087774,-0.309359822,-0.740397163,-0.477239521,-0.522417295,-0.748947827,red
-0.860625342,-0.852949473,-0.865275983,-0.738762207,-0.099314455,-0.410645874,-0.839894833,-0.236445226,-0.06104652,-0.819463641,-0.244218994,-0.1456093,-0.322598215,-0.578137933,-0.225721436,-0.159087774,-0.320110897,-0.783126365,-0.392798914,-0.455717337,-0.701979691,red
-0.707955267,-0.688769887,-0.723622818,-0.491343738,0.14270675,-0.20772089,-0.859607513,-0.180290617,-0.122394833,-0.820642116,-0.238047018,-0.23581576,-0.459518169,-0.505125413,-0.096578809,-0.159087774,-0.303984284,-0.653896582,-0.384354854,-0.462879637,-0.718840048,red
0.342000293,0.413371207,0.27540477,0.436890653,1.672905342,0.047684693,-0.771917658,-0.003804704,-0.61542579,-0.544980454,3.755221807,0.147561698,-0.322598215,0.492712368,1.461742227,1.902123145,2.184889572,2.706077776,-0.508201077,0.725173001,0.361427083,green
0.59811132,0.547247102,0.643397136,0.940030224,1.544087603,0.289678568,0.186532451,-0.244467313,-0.583773283,0.482253925,-0.213359111,1.6359683,-0.061205577,0.444037354,-0.234330945,-0.159087774,-0.12121601,1.099042894,-0.294284873,-0.458985655,-0.17087846,green
-0.592157207,-0.597028575,-0.585984115,-0.457302942,0.14270675,-0.485868066,-0.272085488,-0.244467313,-0.632690794,-0.007636287,-0.238047018,0.598594001,-0.28525641,-0.200906577,-0.303207012,-0.159087774,-0.223351222,-0.20211343,-0.412501723,-0.471148417,-0.620688686,red
0.032574323,-0.012540945,0.074108166,-0.336914761,-0.329624958,-0.701621641,-0.764025571,-0.164246443,-0.242933334,-0.688561433,-0.256562947,-0.23581576,-0.347492752,-0.724162974,-0.449568657,-0.14872993,-0.330861972,-0.885780669,-0.406872349,-0.392624891,-0.625505931,red
-0.3475064,-0.383242262,-0.313574181,-0.487192422,-0.138350134,-0.828158197,-0.383451603,-0.132158096,0.126969371,-0.454562941,-0.256562947,-0.23581576,-0.335045484,-0.724162974,-0.440959148,-0.143551008,-0.330861972,-0.6231524,-0.344949237,-0.311687241,-0.630925331,red
0.177172417,0.222416441,0.135089758,0.011795833,-0.114928727,0.123490004,1.436112878,-0.076003487,0.098194365,1.609800947,-0.052887721,1.342797302,0.187739792,0.273674806,0.084220869,-0.159087774,-0.277106597,2.313177548,0.347463738,-0.06704796,-0.933207438,green
0.433383099,0.370198825,0.490465244,0.651098589,-0.151036729,1.572537662,0.431353756,-0.204356878,-0.409684495,0.532989325,-0.003511909,0.46328431,-0.459518169,0.736087436,-0.337645046,-0.159087774,0.421713276,0.116271237,-0.508201077,1.165848724,-0.937422527,green
-0.299174163,-0.326370951,-0.273238395,-0.173352887,-0.366708852,0.543334798,0.2474769,-0.228423139,-0.47696046,0.349309703,0.076723786,0.282871389,-0.459518169,0.32234982,-0.389302097,-0.159087774,1.469943086,-0.325611246,-0.508201077,0.594567498,-0.93983115,red
-0.115810626,-0.158040174,-0.076529748,-0.052549574,-0.630199681,-0.411228992,-0.678992719,-0.132158096,0.487088575,-0.826575131,0.366806684,-0.055402839,0.797655947,-0.383437878,-0.380692589,0.622929434,-0.330861972,0.142325629,-0.471610147,-0.380826275,0.152479093,red
0.146080339,0.129844892,0.16070585,0.165394547,-0.579453299,-0.187311768,-0.412029726,-0.100069748,1.146554168,-0.750126616,0.459386332,0.034803622,0.984364975,-0.334762865,-0.354864063,0.762760326,-0.330861972,-0.066109505,-0.465980774,-0.348548517,0.181382561,red
0.624519656,0.686104427,0.56616653,0.387074854,0.781915984,0.238947322,0.938034504,-0.0679814,0.590246972,0.892556407,-0.009683885,1.703623145,0.088161644,0.395362341,0.084220869,-0.159087774,-0.330861972,3.202153394,0.634561801,-0.172543405,-0.89888457,green
0.676040823,0.67572645,0.674557009,0.796809802,-0.716078173,0.208625198,0.044702881,-0.236445226,0.515662156,-0.281733421,-0.219531088,0.125010083,-0.335045484,-0.346931618,-0.440959148,-0.159087774,-0.201849072,0.243937757,-0.389984228,-0.392885763,0.825086889,green
-0.30395756,-0.33135238,-0.277826351,-0.227735134,-0.80390845,-0.450881,-0.606573176,-0.276555661,-0.167502533,-0.64594329,-0.213359111,0.170113313,-0.372387289,-0.60247544,-0.458178165,-0.159087774,-0.244853372,-0.492359354,-0.449092652,-0.494116041,-0.235309108,red
-0.916232328,-0.916255129,-0.913640694,-0.885303683,-0.961027055,-0.744189238,-0.603675903,-0.276555661,-0.164463892,-0.644320855,-0.244218994,-0.23581576,-0.310150947,-0.60247544,-0.458178165,-0.159087774,-0.250228909,-0.847220169,-0.457536713,-0.523038978,-0.451482965,red
1.357276226,1.209569556,1.489683996,1.086986832,-0.334504417,1.472824524,1.123060097,-0.268533574,-0.500325765,1.551893102,-0.256562947,0.125010083,-0.185678262,-0.261750344,-0.225721436,-0.153908852,2.706316708,0.260612568,-0.480054208,1.994017796,-0.886239302,green
-0.79804257,-0.811230008,-0.783648586,-0.784011558,-0.208614355,-0.52668631,1.342284733,-0.2524894,1.482272167,1.109964809,-0.219531088,-0.23581576,-0.384834558,-0.286087851,-0.346254555,-0.159087774,-0.169595847,-0.634095245,-0.268952691,-0.349889369,-0.44666572,red
-0.427130023,-0.356674642,-0.490784012,-0.293741068,-0.541393513,0.282681155,4.39301477,0.33312295,9.968021515,1.701234387,0.008832044,0.102458467,0.934575901,1.74609397,0.30806809,-0.159087774,-0.260979984,-0.156778788,-0.299914247,-0.024295927,-0.228685396,green
0.267857645,0.182980131,0.345371111,0.086934664,1.302066398,-0.088181747,-0.510601892,0.09246034,-0.6585883,-0.271696061,-0.256562947,-0.123057684,0.337107014,0.614399902,-0.475397182,-0.159087774,-0.330861972,0.298651979,-0.395613601,-0.427002992,0.366244328,green
0.510714678,0.414824123,0.597708733,0.669779514,-0.073941264,1.388855565,0.506232123,-0.180290617,0.90101704,0.400420996,-0.163983299,-0.19071253,-0.210572799,-0.21307533,-0.43234964,-0.159087774,-0.298608747,0.715522247,-0.359022672,-0.265560889,1.690986629,green
-0.814784458,-0.87661126,-0.75554735,-0.933458956,-0.560911352,-0.692291757,-0.914852121,-0.196334791,-0.552120776,-0.783977307,-0.256562947,-0.23581576,-0.335045484,-0.724162974,-0.423740131,-0.107298555,-0.330861972,-1.010320661,-0.494127643,-0.460533643,-0.706796936,red
-1.388991361,-1.397585675,-1.377215493,-1.36228996,-0.93370208,-0.789672424,-0.970096729,-0.276555661,-0.652833298,-0.761372929,-0.194843182,-0.213264145,-0.459518169,-0.60247544,-0.070750283,-0.159087774,-0.330861972,-1.192701403,-0.29709956,-0.382139116,-0.797120275,red
-0.019146153,-0.05405285,0.013126574,0.210228767,-0.31108301,1.048897905,-0.319034636,-0.2524894,-0.011870034,-0.23338545,0.360634707,-0.213264145,-0.422176363,2.926463052,0.816029091,0.027353415,-0.330861972,-0.215140625,1.602814092,0.579824756,0.343362416,green
-0.946128557,-0.966069416,-0.925110586,-0.843790517,-0.64483806,-0.232211836,-0.305030566,-0.276555661,-0.004158332,-0.221915633,-0.040543768,-0.213264145,-0.397281826,0.675243669,0.342506124,-0.060688257,-0.330861972,-0.688288379,0.61767368,0.539282218,-0.421375186,red
-0.353485646,-0.356674642,-0.349513176,-0.276305539,1.877842653,-0.951779164,-0.308038328,-0.212378965,0.685204493,-0.466754067,-0.225703065,-0.213264145,-0.297703678,-0.517294166,0.127268412,-0.159087774,-0.185722459,1.364276601,-0.409687036,-0.565891722,0.89313047,red
0.124953671,0.127976856,0.121899383,0.234306403,1.683640154,-0.417060169,-0.290500357,-0.220401052,0.656429487,-0.436276253,-0.238047018,-0.19071253,-0.310150947,-0.456450399,0.170315954,-0.159087774,-0.212600147,1.405963628,-0.42376047,-0.565891722,1.379070033,green
-0.536350913,-0.492211014,-0.575470047,-0.522478613,0.018768472,-0.353500332,0.602182362,-0.260511487,0.034889351,0.817377801,0.058207857,0.012252007,0.013478033,-0.334762865,0.02395431,-0.060688257,-0.12121601,-0.338117354,0.130732847,-0.309127164,-0.290707422,red
-1.582419962,-1.57982294,-1.580423745,-1.58978211,-0.972737759,-1.091144312,-1.129692264,-0.276555661,-0.749229569,-0.912238105,-0.244218994,-0.23581576,-0.310150947,-0.626812947,-0.475397182,-0.159087774,-0.330861972,-1.15987287,-0.418131096,-0.565962672,-0.940433305,red
-0.423442822,-0.363108987,-0.477784801,-0.348123316,0.070490746,-0.143577935,0.420664363,-0.268533574,0.115459369,0.57863493,-0.083747604,-0.077954454,-0.4470709,-0.261750344,-0.406521114,-0.03997257,-0.14271816,-0.007747667,0.527603699,-0.21729625,0.371061573,red
-0.604912931,-0.565479527,-0.639510277,-0.581427308,0.072442529,-0.48761742,0.19354764,-0.003804704,0.219049391,0.264713453,-0.256562947,-0.168160915,-0.459518169,-0.091387796,-0.285987995,-0.076225023,0.152936402,-0.441292746,-0.339319863,-0.429242174,-0.026963273,red
-0.050038923,-0.007974635,-0.088573134,-0.036359439,1.550918847,-0.52143825,1.702690035,0.09246034,-0.074455672,2.075095564,-0.207187135,-0.1456093,-0.459518169,-0.56596918,-0.475397182,-0.128014242,-0.260979984,0.098033163,2.897570062,-0.128204979,-0.597204618,green
-0.220646735,-0.227987735,-0.213212627,-0.339405551,0.032430959,-0.303352204,1.248456589,-0.076003487,0.360046922,1.225780499,-0.133123416,-0.23581576,0.399343356,-0.21307533,-0.268768979,-0.071046101,-0.330861972,-0.633053069,0.015330685,0.117714709,-0.598408929,red
-1.379823184,-1.371640734,-1.383523934,-1.37225312,-0.454539128,-1.088228723,0.034829003,-0.260511487,-0.399613243,0.193598555,-0.238047018,-0.23581576,-0.322598215,0.346687327,-0.208502419,0.617750512,-0.309359822,-1.173421153,-0.325246429,-0.466870737,-0.753162916,red
0.121665085,0.185470845,0.062638274,0.232230745,2.328704738,-0.497530422,5.967924557,-0.228423139,2.872104969,5.776118027,-0.231875041,-0.23581576,0.050819839,3.753938285,0.290849073,1.912480989,-0.244853372,-0.393352665,1.039876713,-0.267765445,0.544482383,green
-1.448584511,-1.443871449,-1.448902318,-1.439504449,-0.608730058,-1.090561194,-0.140550706,-0.260511487,-0.296023221,0.032066145,-0.244218994,-0.23581576,-0.223020068,-0.237412837,-0.217111928,0.099858322,-0.309359822,-1.193743579,-0.395613601,-0.466870737,-0.815184942,red
-0.07236144,-0.078959994,-0.06601568,-0.1040259,0.487196612,-0.084099923,0.819653201,-0.011826791,1.292357125,0.423198082,-0.083747604,-0.23581576,0.61094692,-0.14006281,-0.199892911,-0.12283532,-0.330861972,-0.489753914,0.136362221,0.152801622,-0.561677438,red
0.395115926,0.4252021,0.366399246,0.474252502,1.655339287,-0.243874192,-0.429181862,0.926757387,0.420474435,-0.513639103,0.39149459,-0.055402839,0.77276141,-0.456450399,0.273630056,-0.159087774,-0.255604447,-0.835235149,-0.392798914,-0.310462709,-0.969938929,red
-0.335846871,-0.422263453,-0.255268897,-0.317403573,0.403269904,-0.119086989,-0.562338906,-0.196334791,0.85497703,-0.821312628,-0.238047018,0.282871389,0.349554282,-0.237412837,0.13587792,-0.159087774,-0.234102297,-0.748734568,-0.474424834,-0.406446211,0.177769628,red
0.011248347,-0.081865827,0.09704795,0.066593212,0.15246567,0.562577684,-0.697381282,-0.228423139,0.411841933,-0.821312628,-0.250390971,0.485835925,0.511368772,-0.249581591,0.101439886,-0.159087774,-0.244853372,-0.920693554,-0.485683582,-0.406446211,0.177769628,red
-0.980708528,-0.982259059,-0.976533935,-0.884058288,-0.476008751,-0.492865479,0.143564423,-0.260511487,0.492411951,0.110292532,-0.231875041,-0.23581576,-0.434623632,-0.480787906,-0.380692589,-0.159087774,-0.115840472,-0.872753473,-0.353393298,-0.363249979,-0.866368168,red
-1.299501983,-1.310203113,-1.286029852,-1.278018233,-0.752186176,-0.821160784,-0.728949629,-0.276555661,0.083806862,-0.763404783,-0.256562947,-0.23581576,-0.4470709,-0.541631673,-0.397911606,-0.159087774,-0.201849072,-1.050965512,-0.42376047,-0.386746223,-0.844088411,red
-1.074283725,-1.07441549,-1.071160544,-1.068376745,-0.596043462,-0.646225453,-0.664936036,-0.268533574,-0.278758217,-0.563267142,-0.256562947,-0.23581576,-0.4470709,-0.541631673,-0.354864063,-0.159087774,-0.201849072,-0.810222933,-0.254879257,-0.354496476,-0.859142301,red
-1.496617785,-1.490364784,-1.498222853,-1.503019593,-0.808787909,-1.101640431,-0.851189286,-0.220401052,-0.756711071,-0.586938244,-0.244218994,-0.23581576,-0.459518169,-0.626812947,-0.475397182,-0.14872993,-0.271731059,-0.770620257,0.226432202,-0.551376093,-0.906110437,red
-1.431942277,-1.427681806,-1.431888645,-1.435353132,-0.921015485,-0.933702514,-0.773759145,-0.180290617,-0.703908935,-0.516382106,-0.231875041,-0.23581576,-0.459518169,-0.21307533,-0.43234964,-0.128014242,-0.191097997,-0.51007634,0.369981233,-0.514270714,-0.824819432,red
-0.825248138,-0.793379889,-0.852276772,-0.813485906,-0.715102281,-0.330758739,0.518438551,-0.132158096,-0.228114206,0.8132125,-0.176327252,-0.168160915,-0.434623632,0.078974752,-0.363473572,-0.096940711,-0.094338322,0.205898345,1.343862898,-0.396368368,-0.469547633,red
0.216037515,0.083766676,0.337342186,0.254647854,-0.617513085,1.294390486,-0.178257343,0.020261557,-0.572263281,-0.084765473,-0.256562947,-0.213264145,-0.459518169,-0.56596918,-0.475397182,-0.159087774,0.695865688,0.891649935,0.111030039,-0.329323245,1.16771342,green
-0.743232817,-0.742735364,-0.741592315,-0.675247064,-0.952244027,-0.254953429,-0.599168645,-0.196334791,0.101071866,-0.699401375,-0.176327252,-0.168160915,-0.198125531,-0.468619152,-0.268768979,-0.159087774,-0.330861972,-0.50278111,-0.508201077,0.138609522,-0.503268346,red
-0.514028395,-0.54679917,-0.482372757,-0.415789776,-0.966882407,-0.107424633,-0.311545922,-0.084025574,0.526941959,-0.769500346,-0.219531088,-0.1456093,-0.235467336,-0.322594111,-0.191283402,-0.159087774,-0.330861972,-0.337075179,-0.508201077,-0.049022084,-0.37982645,red
-0.811695181,-0.855025069,-0.769502386,-0.745404314,-0.953219919,-0.365162688,-0.75262589,-0.14820227,-0.126250684,-0.769500346,-0.201015158,-0.100506069,-0.160783725,-0.334762865,-0.191283402,-0.159087774,-0.330861972,-0.687246204,-0.508201077,-0.007788664,-0.37019196,red
0.41345228,0.402578111,0.422410551,0.214380083,-0.395009719,0.845972921,0.525892188,-0.156224356,-0.548581451,0.770634995,-0.256562947,-0.19071253,-0.409729095,-0.626812947,-0.320426029,-0.138372086,-0.309359822,0.443514398,-0.412501723,-0.190067733,-0.504472657,green
-1.508974893,-1.504063713,-1.509310415,-1.500528803,-0.955171703,-1.084146898,-0.9876347,-0.276555661,-0.770810824,-0.843663025,-0.188671205,-0.23581576,-0.359940021,-0.553800426,-0.43234964,-0.159087774,-0.239477834,-1.163520485,-0.150735842,-0.56513413,-0.880217746,red
